indoors,created_at,session_id,floor,rssi_strength,gps_latitude,gps_longitude,gps_vertical_accuracy,gps_horizontal_accuracy,gps_course,gps_speed,baro_relative_altitude,baro_pressure,env_context,env_mean_bldg_floors,env_activity,city_name,country_name,magnet_x_mt,magnet_y_mt,magnet_z_mt,magnet_total
1,2017-03-07T15:04:40.995Z,2017-03-07T15:03:37.993Z,0,-99,40.80916369937518,-73.95741402864989,10,1416.750524436213,-1,-1,-2.371592044830322,101.2499389648438,,0-2,walking,new york,united states,-42.64047241210938,344.8282775878906,-665.435546875,750.6858317276207
1,2017-03-07T15:04:41.995Z,2017-03-07T15:03:37.993Z,0,-99,40.80916369937518,-73.95741402864989,10,1416.750524436213,-1,-1,-2.455599308013916,101.2509460449219,,0-2,walking,new york,united states,-43.61625671386719,344.3822937011719,-665.6661987304688,750.7416534313799
1,2017-03-07T15:04:42.996Z,2017-03-07T15:03:37.993Z,0,-99,40.80916369937518,-73.95741402864989,10,1416.750524436213,-1,-1,-2.455599308013916,101.2509460449219,,0-2,walking,new york,united states,-43.61782836914062,345.0598754882812,-670.8429565429688,755.6448272614188
1,2017-03-07T15:04:43.996Z,2017-03-07T15:03:37.993Z,0,-99,40.80916369937518,-73.95741402864989,10,1416.750524436213,-1,-1,-2.367064952850342,101.249885559082,,0-2,walking,new york,united states,-42.11831665039062,344.4534606933594,-670.0059204101562,754.5396428059661
1,2017-03-07T15:04:44.996Z,2017-03-07T15:03:37.993Z,0,-99,40.80916369937518,-73.95741402864989,10,1416.750524436213,-1,-1,-2.271487236022949,101.2487335205078,,0-2,walking,new york,united states,-38.66705322265625,344.6637268066406,-668.1072998046875,752.7652951840148
1,2017-03-07T15:04:45.996Z,2017-03-07T15:03:37.993Z,0,-99,40.80916369937518,-73.95741402864989,10,1416.750524436213,-1,-1,-2.271487236022949,101.2487335205078,,0-2,walking,new york,united states,-38.52061462402344,342.7888793945312,-669.6015625,753.2292520142937
1,2017-03-07T15:04:46.996Z,2017-03-07T15:03:37.993Z,0,-99,40.80916369937518,-73.95741402864989,10,1416.750524436213,-1,-1,-2.343924999237061,101.2496032714844,,0-2,walking,new york,united states,-58.6800537109375,353.2196044921875,-669.768798828125,759.4719755098309
1,2017-03-07T15:04:47.996Z,2017-03-07T15:03:37.993Z,0,-99,40.80916369937518,-73.95741402864989,10,1416.750524436213,-1,-1,-2.350464344024658,101.2496795654297,,0-2,walking,new york,united states,-28.21621704101562,362.2474670410156,-669.203125,761.4802720960688
1,2017-03-07T15:04:48.996Z,2017-03-07T15:03:37.993Z,0,-99,40.80916369937518,-73.95741402864989,10,1416.750524436213,-1,-1,-2.360525131225586,101.2498016357422,,0-2,walking,new york,united states,-35.43093872070312,349.1463928222656,-659.32080078125,746.9019168420033
1,2017-03-07T15:04:49.996Z,2017-03-07T15:03:37.993Z,0,-99,40.80916369937518,-73.95741402864989,10,1416.750524436213,-1,-1,-2.446041584014893,101.2508316040039,,0-2,walking,new york,united states,-51.38941955566406,353.324951171875,-638.8179931640625,731.8249940751109
1,2017-03-07T15:04:50.996Z,2017-03-07T15:03:37.993Z,0,-99,40.80916369937518,-73.95741402864989,10,1416.750524436213,-1,-1,-2.450065612792969,101.2508773803711,,0-2,walking,new york,united states,-26.74526977539062,340.7884216308594,-662.9141235351562,745.8600357677003
1,2017-03-07T15:04:51.995Z,2017-03-07T15:03:37.993Z,0,-99,40.81033879602527,-73.95826990437824,10,1414,-1,-1,-2.450065612792969,101.2508773803711,,0-2,walking,new york,united states,-30.19297790527344,343.8795776367188,-667.5960083007812,751.5645082955509
1,2017-03-07T15:04:52.996Z,2017-03-07T15:03:37.993Z,0,-99,40.81033879602527,-73.95826990437824,10,1414,-1,-1,-2.450065612792969,101.2508773803711,,0-2,walking,new york,united states,-31.61279296875,345.9832153320312,-663.5612182617188,749.010843948038
1,2017-03-07T15:04:53.995Z,2017-03-07T15:03:37.993Z,0,-99,40.81033879602527,-73.95826990437824,10,1414,-1,-1,-2.388192176818848,101.250129699707,,0-2,walking,new york,united states,-31.68780517578125,346.2088317871094,-664.2373046875,749.7171927752278
1,2017-03-07T15:04:54.996Z,2017-03-07T15:03:37.993Z,0,-99,40.81033879602527,-73.95826990437824,10,1414,-1,-1,-2.348452091217041,101.2496566772461,,0-2,walking,new york,united states,-31.23799133300781,346.0570068359375,-664.1588134765625,749.5586658837082
1,2017-03-07T15:04:55.996Z,2017-03-07T15:03:37.993Z,0,-99,40.81033879602527,-73.95826990437824,10,1414,-1,-1,-2.348452091217041,101.2496566772461,,0-2,walking,new york,united states,-47.07418823242188,343.2774047851562,-678.2127075195312,761.5955832820637
1,2017-03-07T15:04:56.996Z,2017-03-07T15:03:37.993Z,0,-99,40.81033879602527,-73.95826990437824,10,1414,-1,-1,-2.361531257629395,101.2498092651367,,0-2,walking,new york,united states,-87.85604858398438,367.9844665527344,-716.0598754882812,809.85986329808
1,2017-03-07T15:04:57.997Z,2017-03-07T15:03:37.993Z,0,-99,40.81033879602527,-73.95826990437824,10,1414,-1,-1,-2.379137516021729,101.2500228881836,,0-2,walking,new york,united states,-41.11573791503906,360.2705993652344,-662.3134155273438,755.0791144368776
1,2017-03-07T15:04:58.996Z,2017-03-07T15:03:37.993Z,0,-99,40.81033879602527,-73.95826990437824,10,1414,-1,-1,-2.420386791229248,101.2505264282227,,0-2,walking,new york,united states,-45.95121765136719,292.3485412597656,-679.5025024414062,741.149670987237
1,2017-03-07T15:05:00.463Z,2017-03-07T15:03:37.993Z,0,-99,40.81033879602527,-73.95826990437824,10,1414,-1,-1,-2.337385654449463,101.2495269775391,,0-2,walking,new york,united states,-49.49172973632812,279.5339965820312,-672.0702514648438,729.5663845473111
